"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"
"2:32:00::"	"but"	"me"	"``"	","	"``_but"	"but_me"	"me_,"	"∅_``_but"	"``_but_me"	"but_me_,"	"me_,_doctor"	"ε"	"ε"	"CC"	"VB"	"PRP"	"ε"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"me"	"doctor"	"where"	"do"	"you"	"plan"	"to"	"conduct"	"the"	"hatching"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"person"	"the"	"∅"	"parent"	"∅_person"	"person_the"	"the_parent"	"∅_∅_person"	"∅_person_the"	"person_the_parent"	"the_parent_he"	"ε"	"ε"	"NNP"	"VB"	"DT"	"NN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"the"	"parent"	"he"	"would"	"escort"	"them"	"to"	"police_headquarters"	"in"	"a"	"half"	"hour"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"can't"	"you"	"i"	"anything"	"i_can't"	"can't_you"	"you_anything"	"afraid_i_can't"	"i_can't_you"	"can't_you_anything"	"you_anything_in_particular"	"JJ"	"PRP"	"MD"	"VB"	"PRP"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"young"	"banker"	"look"	"at"	"him"	"with"	"a"	"certain"	"surprise"	"then"	"he"	"say"	"flatly"	"i'm"	"afraid"	"i"	"can't"	"tell"	"you"	"anything"	"in_particular"	"about"	"location"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"he"	"himself"	","	","	",_he"	"he_himself"	"himself_,"	"yet_,_he"	",_he_himself"	"he_himself_,"	"himself_,_this"	"RB"	"ε"	"PRP"	"VB"	"PRP"	"ε"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"yet"	"tell"	"himself"	"this"	"be"	"the"	"best"	"way"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"and"	"her"	"person"	"i"	"person_and"	"and_her"	"her_i"	"call_up_person_and"	"person_and_her"	"and_her_i"	"her_i_'d"	"VB"	"NNP"	"CC"	"VB"	"PRP$"	"PRP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"did"	"have"	"the"	"to"	"call_up"	"person"	"and"	"tell"	"her"	"i"	"meet"	"old"	"friend"	"and"	"would"	"be"	"home"	"late"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"and"	"us"	"steakhouse"	"with"	"steakhouse_and"	"and_us"	"us_with"	"swell_steakhouse_and"	"steakhouse_and_us"	"and_us_with"	"us_with_tears"	"JJ"	"NN"	"CC"	"VB"	"PRP"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"take_out"	"person"	"and"	"me"	"out"	"dinner"	"at"	"a"	"swell"	"steakhouse"	"and"	"tell"	"us"	"with"	"tears"	"in"	"his"	"eye"	"how"	"happy"	"he"	"be"	"we"	"had"	"come"	"together"	"again"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"person"	"him"	"∅"	","	"∅_person"	"person_him"	"him_,"	"∅_∅_person"	"∅_person_him"	"person_him_,"	"him_,_``"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"him"	"person"	"i"	"wish"	"you"	"talk"	"to"	"person"	"see"	"if"	"some"	"kind"	"of"	"pa_system"	"can"	"be"	"rig_up"	"outside"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"source"	"the_constitution"	"group"	","	"group_source"	"source_the_constitution"	"the_constitution_,"	"the_group_source"	"group_source_the_constitution"	"source_the_constitution_,"	"the_constitution_,_however"	"DT"	"NNP"	"NN"	"VB"	"NNP"	"ε"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"source"	"tell"	"the_constitution"	"however"	"that"	"person"	"has"	"not"	"been"	"consult"	"yet"	"about"	"the"	"plan"	"to"	"issue"	"the"	"new"	"rural"	"road"	"bond"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"i"	"him"	","	","	",_i"	"i_him"	"him_,"	"''_,_i"	",_i_him"	"i_him_,"	"him_,_at"	"ε"	"ε"	"PRP"	"VB"	"PRP"	"ε"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"have"	"come"	"to"	"talk"	"with"	"you"	"about"	"future"	"of"	"humor"	"and"	"comedy"	"i"	"tell"	"him"	"at"	"which"	"he"	"start"	"slightly"	"and_then"	"make"	"us"	"each"	"a"	"stiff"	"drink"	"with"	"a"	"trembling"	"hand"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	","	"me"	"sake"	"something"	"sake_,"	",_me"	"me_something"	"'s_sake_,"	"sake_,_me"	",_me_something"	"me_something_truly"	"POS"	"NN"	"ε"	"VB"	"PRP"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"fix"	"us"	"each"	"another"	"drink"	"and"	"for"	"god"	"sake"	"tell"	"me"	"something"	"truly"	"amusing"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:01::"	"cannot"	"evil"	"we"	","	"we_cannot"	"cannot_evil"	"evil_,"	"if_we_cannot"	"we_cannot_evil"	"cannot_evil_,"	"evil_,_horror"	"IN"	"PRP"	"MD"	"VB"	"NN"	"ε"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"cannot"	"tell"	"evil"	"horror"	"and"	"insanity"	"from"	"nonsense"	"what"	"be"	"the"	"future"	"of"	"humor"	"and"	"comedy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"i"	"him"	","	"."	",_i"	"i_him"	"him_."	"''_,_i"	",_i_him"	"i_him_."	"him_._∅"	"ε"	"ε"	"PRP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"would"	"say"	"depress"	"not"	"i"	"tell"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"person"	"me"	","	"."	",_person"	"person_me"	"me_."	"''_,_person"	",_person_me"	"person_me_."	"me_._∅"	"ε"	"ε"	"NNP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"you"	"are"	"try"	"to"	"get_out"	"us"	"out"	"of"	"the"	"brothel"	"the"	"dustbin"	"the"	"kitchen_sink"	"and"	"the"	"tawdry"	"living_room"	"are"	"probably"	"waste"	"your"	"time"	"person"	"tell"	"me"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"i"	"him"	","	"."	",_i"	"i_him"	"him_."	"''_,_i"	",_i_him"	"i_him_."	"him_._∅"	"ε"	"ε"	"PRP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"oh"	"that"	"is"	"demonstrable"	"tell"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"had"	"person"	"person"	"about"	"person_had"	"had_person"	"person_about"	"that_person_had"	"person_had_person"	"had_person_about"	"person_about_the"	"IN"	"NNP"	"VBD"	"VB"	"NNP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"that"	"be"	"the"	"that"	"person"	"had"	"tell"	"person"	"about"	"the"	"group"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"person"	"of"	","	"his"	",_person"	"person_of"	"of_his"	"the_house_of_the_dead_,_person"	",_person_of"	"person_of_his"	"of_his_experience"	"NNP"	"ε"	"NNP"	"VB"	"IN"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"his"	"the_house_of_the_dead"	"person"	"tell"	"of"	"his"	"experience"	"in"	"a"	"location"	"prison_camp"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"i"	"you"	"``"	"what"	"``_i"	"i_you"	"you_what"	"∅_``_i"	"``_i_you"	"i_you_what"	"you_what_person"	"ε"	"ε"	"PRP"	"VB"	"PRP"	"WP"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"tell"	"you"	"what"	"person"	"doctor"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"i"	"you"	"have"	"''"	"have_i"	"i_you"	"you_''"	"time_have_i"	"have_i_you"	"i_you_''"	"you_''_-"	"NN"	"VBP"	"PRP"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"how"	"many"	"have"	"i"	"tell"	"you"	"he"	"begin"	"and"	"be"	"almost"	"glad"	"when"	"she"	"cut_off"	"him"	"off"	"too"	"many"	"time"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"had"	"him"	"person"	"."	"person_had"	"had_him"	"him_."	",_person_had"	"person_had_him"	"had_him_."	"him_._∅"	"ε"	"NNP"	"VBD"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"been"	"talk_about"	"a"	"picture"	"had"	"tell"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"n't"	"you"	"did"	"that"	"did_n't"	"n't_you"	"you_that"	"person_did_n't"	"did_n't_you"	"n't_you_that"	"you_that_''"	"NNP"	"VBD"	"RB"	"VB"	"PRP"	"IN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"n't"	"tell"	"you"	"that"	"she"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"in"	"the"	"but"	"story"	"but_in"	"in_the"	"the_story"	",_but_in"	"but_in_the"	"in_the_story"	"the_story_person"	"ε"	"CC"	"IN"	"VB"	"DT"	"NN"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"all"	"this"	"be"	"enough"	"but"	"in"	"tell"	"the"	"story"	"person"	"do"	"two"	"important"	"thing"	"that"	"had"	"not"	"been"	"do"	"before"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"have"	"you"	"i"	"before"	"i_have"	"have_you"	"you_before"	"``_i_have"	"i_have_you"	"have_you_before"	"you_before_,"	"ε"	"PRP"	"VBP"	"VB"	"PRP"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"tell"	"you"	"before"	"and"	"i"	"tell"	"you"	"again"	"person"	"say"	"rudely"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:02::"	"i"	"you"	"and"	"again"	"and_i"	"i_you"	"you_again"	",_and_i"	"and_i_you"	"i_you_again"	"you_again_''"	"ε"	"CC"	"PRP"	"VB"	"PRP"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"have"	"tell"	"you"	"and"	"i"	"tell"	"you"	"again"	"person"	"say"	"rudely"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"to"	"the"	"kneel"	"good"	"kneel_to"	"to_the"	"the_good"	"had_kneel_to"	"kneel_to_the"	"to_the_good"	"the_good_person"	"VBD"	"VB"	"TO"	"VB"	"DT"	"JJ"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"close"	"his"	"eye"	"and"	"see"	"once_again"	"the"	"little"	"niche"	"his"	"mother"	"bedroom"	"where"	"she"	"had"	"kneel"	"to"	"tell"	"the"	"good"	"person"	"of"	"her"	"need"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"to"	"you"	"pleasure"	"about"	"pleasure_to"	"to_you"	"you_about"	"genuine_pleasure_to"	"pleasure_to_you"	"to_you_about"	"you_about_an"	"JJ"	"NN"	"TO"	"VB"	"PRP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"therefore"	"it"	"a"	"pleasure"	"to"	"tell"	"you"	"about"	"an"	"entirely"	"happy"	"bodybuilder"	"who"	"has"	"never"	"had"	"to"	"train"	"in_secret"	"has"	"never"	"hear"	"one"	"unkind"	"word"	"from"	"his"	"parent"	"and"	"never"	"has"	"been"	"taunt"	"by"	"his"	"schoolmate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"and"	"them"	"wares"	"of"	"wares_and"	"and_them"	"them_of"	"his_wares_and"	"wares_and_them"	"and_them_of"	"them_of_the"	"PRP$"	"NN"	"CC"	"VB"	"PRP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"peddler"	"come"	"his"	"wares"	"and"	"tell"	"them"	"of"	"the"	"convention"	"in"	"location"	"which"	"had"	"form"	"a"	"new"	"state_government"	"by"	"declare"	"the"	"government"	"at"	"location"	"in"	"the"	"east"	"illegal"	"because"	"they"	"be"	"traitor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"old_man"	"them"	"the"	"."	"the_old_man"	"old_man_them"	"them_."	",_the_old_man"	"the_old_man_them"	"old_man_them_."	"them_._∅"	"ε"	"DT"	"NN"	"VB"	"PRP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"all"	"dey"	"know"	"down"	"dere"	"be"	"it"	"be"	"at"	"location"	"it"	"be"	"a"	"big"	"fight"	"the"	"old_man"	"tell"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"to"	"you"	"and"	"how"	"and_to"	"to_you"	"you_how"	",_and_to"	"and_to_you"	"to_you_how"	"you_how_sorry"	"ε"	"CC"	"TO"	"VB"	"PRP"	"WRB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"stop"	"to"	"say"	"goodbye"	"and"	"to"	"tell"	"you"	"how"	"sorry"	"i"	"be"	"to"	"hear"	"about"	"your"	"baby"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
