"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"
"2:31:00::"	"to"	"person"	"bad_luck"	"that"	"bad_luck_to"	"to_person"	"person_that"	"of_bad_luck_to"	"bad_luck_to_person"	"to_person_that"	"person_that_the"	"IN"	"NN"	"TO"	"VB"	"NNP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"take"	"a"	"of"	"bad_luck"	"to"	"show"	"person"	"that"	"the"	"boy"	"be"	"devoted"	"to"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"first"	"that"	"we"	"the"	"we_first"	"first_that"	"that_the"	"∅_we_first"	"we_first_that"	"first_that_the"	"that_the_function"	"ε"	"PRP"	"RB"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"first"	"show"	"that"	"the"	"function"	"be"	"single"	"valued"	"in"	"some"	"neighborhood"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"have"	"that"	"we"	"the"	"we_have"	"have_that"	"that_the"	"∅_we_have"	"we_have_that"	"have_that_the"	"that_the_graph"	"ε"	"PRP"	"VBP"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"have"	"show"	"that"	"the"	"graph"	"of"	"f"	"contain"	"at_least"	"one"	"component"	"whose"	"inverse"	"be"	"the"	"entire"	"interval"	"t"	"and"	"whose"	"multiplicity"	"be"	"odd"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"now"	"that"	"must"	"on"	"must_now"	"now_that"	"that_on"	"we_must_now"	"must_now_that"	"now_that_on"	"that_on_some"	"PRP"	"VB"	"RB"	"VB"	"RB"	"IN"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"now"	"show"	"that"	"on"	"some"	"component"	"of"	"the"	"graph"	"there"	"exist"	"two"	"point"	"for"	"which"	"the"	"corresponding"	"diagonal"	"point"	"in"	"the"	"c-plane"	"be"	"on"	"opposite"	"side"	"of"	"c"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"quiz"	","	"tv"	"which"	"tv_quiz"	"quiz_,"	",_which"	"the_tv_quiz"	"tv_quiz_,"	"quiz_,_which"	",_which_give"	"DT"	"NN"	"NN"	"NN"	"ε"	"WDT"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"of"	"the"	"be"	"the"	"tv"	"quiz"	"show"	"which"	"give"	"him"	"inferiority_complex"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"minute"	"."	"one"	"∅"	"one_minute"	"minute_."	"._∅"	",_one_minute"	"one_minute_."	"minute_._∅"	"._∅_∅"	"ε"	"JJ"	"NN"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"field"	"of"	"entertainment"	"there"	"be"	"no"	"spur"	"to"	"financial"	"daring"	"so"	"effective"	"as"	"audience"	"boredom"	"and"	"the"	"first"	"decade"	"of"	"the"	"new"	"device"	"be"	"not"	"over"	"before"	"begin"	"stay"	"away"	"in"	"large_number"	"from"	"the"	"simple-minded"	"one"	"minute"	"show"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:03::"	"suggestion"	"why"	"following"	"it"	"following_suggestion"	"suggestion_why"	"why_it"	"the_following_suggestion"	"following_suggestion_why"	"suggestion_why_it"	"why_it_be"	"DT"	"JJ"	"NN"	"VB"	"WRB"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"really"	"there"	"be"	"no"	"reason"	"why"	"this"	"fine"	"exercise"	"should"	"not"	"into"	"your"	"leg"	"program"	"at"	"all"	"time"	"for"	"the"	"following"	"suggestion"	"show"	"why"	"it"	"be"	"so"	"effective"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"diaphragm"	"atrophy"	"and"	"as_well_as"	"and_diaphragm"	"diaphragm_atrophy"	"atrophy_as_well_as"	",_and_diaphragm"	"and_diaphragm_atrophy"	"diaphragm_atrophy_as_well_as"	"atrophy_as_well_as_vary"	"ε"	"CC"	"NN"	"VB"	"NN"	"RB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"microscopic"	"study"	"of"	"the"	"gastrocnemius"	"pectoralis_major"	"biceps_brachii"	"and"	"diaphragm"	"show"	"atrophy"	"as_well_as"	"vary"	"degree"	"of"	"injury"	"range"	"from"	"swelling"	"and"	"vacuolization"	"to"	"focal"	"necrosis"	"of"	"the"	"muscle_fiber"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"that"	"in"	"such_as"	"figure"	"such_as_that"	"that_in"	"in_figure"	"fiber_such_as_that"	"such_as_that_in"	"that_in_figure"	"in_figure_2"	"NN"	"JJ"	"WDT"	"VB"	"IN"	"NN"	"CD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"gastrocnemius"	"and"	"biceps"	"there"	"be"	"swollen"	"and"	"homogeneous"	"necrotic"	"fiber"	"such_as"	"that"	"show"	"in"	"figure"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"has"	"that"	"pond"	"the"	"pond_has"	"has_that"	"that_the"	"oxidation_pond_has"	"pond_has_that"	"has_that_the"	"that_the_bod"	"NN"	"NN"	"VBZ"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"research"	"at"	"location"	"on"	"oxidation"	"pond"	"has"	"show"	"that"	"the"	"bod"	"in"	"the"	"treated"	"effluent"	"vary"	"from"	"to"	"mg"	"l"	"with"	"loading"	"from"	"to"	"lb"	"bod"	"day"	"acre"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"as"	"in"	"month"	"table"	"month_as"	"as_in"	"in_table"	"winter_month_as"	"month_as_in"	"as_in_table"	"in_table_1"	"NN"	"NN"	"IN"	"VB"	"IN"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"flow_rate"	"remain"	"relatively"	"during"	"the"	"winter"	"month"	"as"	"show"	"in"	"table"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"always"	"intense"	"starting_buffer"	"agglutinin"	"starting_buffer_always"	"always_intense"	"intense_agglutinin"	"against_starting_buffer_always"	"starting_buffer_always_intense"	"always_intense_agglutinin"	"intense_agglutinin_activity"	"IN"	"NN"	"RB"	"VB"	"JJ"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"insoluble"	"material"	"which"	"during"	"dialysis"	"against"	"starting_buffer"	"always"	"show"	"intense"	"agglutinin"	"activity"	"regardless"	"of"	"the"	"blood_group"	"of"	"the"	"donor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"been"	"that"	"further"	":"	"further_been"	"been_that"	"that_:"	"has_further_been"	"further_been_that"	"been_that_:"	"that_:_("	"VBZ"	"RB"	"VB"	"VB"	"IN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"further"	"been"	"show"	"that"	"an"	"experimental"	"neurosis"	"in"	"its"	"initial"	"stage"	"is"	"associate"	"with"	"a"	"reversible"	"shift"	"in"	"the"	"central"	"autonomic"	"balance"	"drug"	"alter"	"the"	"hypothalamic"	"balance"	"alter"	"conditioned_reaction"	"in"	"a"	"state"	"of"	"depression"	"the"	"conditioned_stimulus"	"may"	"fail"	"to"	"elicit"	"a"	"conditioned_reaction"	"but"	"cause"	"an"	"increased"	"synchrony"	"instead"	"of"	"the"	"excitatory"	"desynchronizing"	"alerting"	"effect"	"on"	"the"	"eeg"	
